Date,PETR4.SA,GGBR4.SA,MRVE3.SA,CVCB3.SA
2010-01-04,11.430120468139648,16.728309631347656,6.99976921081543,
2010-01-05,11.332114219665527,17.01088523864746,6.908136367797852,
2010-01-06,11.485246658325195,17.12390899658203,7.025223731994629,
2010-01-07,11.3780517578125,16.73961067199707,6.770686149597168,
2010-01-08,11.31679630279541,16.694400787353516,6.572147369384766,
2010-01-11,11.280047416687012,16.705698013305664,6.658689498901367,
2010-01-12,11.13609504699707,16.58702850341797,6.770686149597168,
2010-01-13,11.117717742919922,16.6661434173584,6.673962593078613,
2010-01-14,10.92476749420166,16.649188995361328,6.74014139175415,
2010-01-15,10.949270248413086,16.304445266723633,6.617964744567871,
2010-01-18,11.194289207458496,16.21967887878418,6.668871879577637,
2010-01-19,11.142221450805664,16.16881561279297,6.796140193939209,
2010-01-20,10.857391357421875,15.598023414611816,6.719778537750244,
2010-01-21,10.514361381530762,14.919843673706055,6.383790493011475,
2010-01-22,10.642995834350586,14.722043991088867,6.419423580169678,
2010-01-26,10.382664680480957,14.852027893066406,6.353244781494141,
2010-01-27,10.446981430053711,14.4281644821167,6.317610740661621,
2010-01-28,10.60012149810791,14.46772575378418,6.103798866271973,
2010-01-29,10.465354919433594,14.320791244506836,6.185251235961914,
2010-02-01,10.505172729492188,14.693791389465332,6.312519073486328,
2010-02-02,10.443918228149414,15.03287410736084,6.567056655883789,
2010-02-03,10.425544738769531,14.993319511413574,6.490696430206299,
2010-02-04,9.89262580871582,14.292534828186035,6.103798866271973,
2010-02-05,9.653733253479004,13.942138671875,6.093618392944336,
2010-02-08,9.721113204956055,13.733037948608398,6.312519073486328,
2010-02-09,9.874248504638672,13.987354278564453,6.531422138214111,
2010-02-10,9.996758460998535,14.128637313842773,6.5416035652160645,
2010-02-11,10.217277526855469,14.806807518005371,6.8012309074401855,
2010-02-12,10.352036476135254,14.750297546386719,6.770686149597168,
2010-02-17,10.489860534667969,14.840723991394043,6.82159423828125,
2010-02-18,10.624619483947754,14.874635696411133,6.826685428619385,
2010-02-19,10.52048397064209,14.693791389465332,6.847047805786133,
2010-02-22,10.612367630004883,14.671181678771973,6.719778537750244,
2010-02-23,10.471481323242188,14.343396186828613,6.485604763031006,
2010-02-24,10.394917488098145,14.343396186828613,6.485604763031006,
2010-02-25,10.529675483703613,14.343396186828613,6.617964744567871,
2010-02-26,10.60012149810791,14.343396186828613,6.668871879577637,
2010-03-01,10.698126792907715,14.343396186828613,6.74014139175415,
2010-03-02,10.756316184997559,14.343396186828613,6.729959487915039,
2010-03-03,10.765507698059082,14.343396186828613,6.709597110748291,
2010-03-04,10.780818939208984,14.343396186828613,6.668871879577637,
2010-03-05,10.96764850616455,14.343396186828613,6.597601890563965,
2010-03-08,10.933956146240234,14.343396186828613,6.414333343505859,
2010-03-09,11.178974151611328,14.343396186828613,6.567056655883789,
2010-03-10,11.332114219665527,14.343396186828613,6.948861122131348,
2010-03-11,11.347424507141113,14.343396186828613,6.9692254066467285,
2010-03-12,11.35049057006836,14.343396186828613,6.82159423828125,
2010-03-15,11.261666297912598,14.343396186828613,6.567056655883789,
2010-03-16,11.396428108215332,14.343396186828613,6.765594482421875,
2010-03-17,11.3780517578125,14.343396186828613,6.7757768630981445,
2010-03-18,11.338234901428223,14.343396186828613,6.806321620941162,
2010-03-19,11.096281051635742,14.343396186828613,6.729959487915039,
2010-03-22,11.099343299865723,14.343396186828613,6.918317794799805,
2010-03-23,10.970706939697266,14.343396186828613,6.872501373291016,
2010-03-24,11.053400993347168,14.343396186828613,6.69941520690918,
2010-03-25,10.780818939208984,14.343396186828613,6.82159423828125,
2010-03-26,10.566427230834961,14.343396186828613,6.791049003601074,
2010-03-29,10.688936233520508,14.343396186828613,6.617964744567871,
2010-03-30,10.658310890197754,14.343396186828613,6.29215669631958,
2010-03-31,10.839010238647461,14.343396186828613,6.317610740661621,
2010-04-01,10.949270248413086,14.343396186828613,6.465242862701416,
2010-04-05,11.028902053833008,14.343396186828613,6.373608589172363,
2010-04-06,11.05034351348877,14.343396186828613,6.205615043640137,
2010-04-07,10.964582443237305,14.343396186828613,6.052893161773682,
2010-04-08,10.96764850616455,14.343396186828613,6.312519073486328,
2010-04-09,10.790009498596191,14.343396186828613,6.149613857269287,
2010-04-12,10.53273868560791,14.343396186828613,6.088527202606201,
2010-04-13,10.471481323242188,14.343396186828613,6.185251235961914,
2010-04-14,10.489860534667969,14.343396186828613,6.261610984802246,
2010-04-15,10.290783882141113,14.343396186828613,6.220885276794434,
2010-04-16,10.091704368591309,14.343396186828613,6.1292524337768555,
2010-04-19,10.275468826293945,14.343396186828613,5.951076030731201,
2010-04-20,10.505172729492188,14.343396186828613,6.108889579772949,
2010-04-22,10.370413780212402,14.343396186828613,6.159797191619873,
2010-04-23,10.45441722869873,14.343396186828613,6.144524574279785,
2010-04-26,10.242254257202148,14.343396186828613,5.945985794067383,
2010-04-27,9.870199203491211,14.343396186828613,5.854351997375488,
2010-04-28,9.959370613098145,14.343396186828613,5.752538204193115,
2010-04-29,10.153081893920898,14.343396186828613,5.981619358062744,
2010-04-30,10.085437774658203,14.343396186828613,6.261610984802246,
2010-05-03,9.685709953308105,15.824082374572754,6.36342716217041,
2010-05-04,9.359780311584473,15.174161911010742,5.9307146072387695,
2010-05-05,9.289057731628418,15.321096420288086,5.889988422393799,
2010-05-06,9.16606330871582,15.174161911010742,5.574361324310303,
2010-05-07,9.147616386413574,14.750297546386719,5.411458492279053,
2010-05-10,9.270608901977539,15.22502613067627,6.012167453765869,
2010-05-11,9.10764217376709,14.880285263061523,6.032528400421143,
2010-05-12,9.19373893737793,15.134599685668945,6.1139817237854,
2010-05-13,9.2244873046875,14.976354598999023,5.951076030731201,
2010-05-14,9.252159118652344,14.580758094787598,5.6303606033325195,
2010-05-17,9.178362846374512,14.185150146484375,5.696927070617676,
2010-05-18,8.984647750854492,13.61161994934082,5.344753265380859,
2010-05-19,8.778635025024414,13.424224853515625,5.282603740692139,
2010-05-20,8.434256553649902,12.9131441116333,5.693390846252441,
2010-05-21,8.480376243591309,13.509400367736816,6.08385705947876,
2010-05-24,8.39993667602539,13.486684799194336,5.994154930114746,
2010-05-25,8.214303016662598,13.32768440246582,6.1102399826049805,
2010-05-26,8.368996620178223,13.060791969299316,6.331853866577148,
2010-05-27,8.604131698608398,13.770615577697754,6.32130241394043,
2010-05-28,8.604131698608398,13.86715030670166,6.199939250946045,
2010-05-31,9.157942771911621,14.196505546569824,6.236876964569092,
2010-06-01,8.86402416229248,13.770615577697754,6.094409942626953,
2010-06-02,9.003250122070312,14.122689247131348,6.268535137176514,
2010-06-04,9.049654960632324,13.634330749511719,6.120793342590332,
2010-06-07,9.133190155029297,13.231147766113281,6.226323127746582,
2010-06-08,9.176506042480469,13.407183647155762,6.352959156036377,
2010-06-09,9.142473220825195,13.344721794128418,6.22104549407959,
2010-06-10,9.250761032104492,13.92393970489502,6.49542760848999,
2010-06-11,9.164129257202148,14.202194213867188,6.49542760848999,
2010-06-14,8.987776756286621,14.270331382751465,6.53764009475708,
2010-06-15,8.972308158874512,14.531551361083984,6.6326165199279785,
2010-06-16,9.173412322998047,14.633756637573242,6.590404033660889,
2010-06-17,9.133190155029297,14.4066162109375,6.833126068115234,
2010-06-18,9.123907089233398,14.224905014038086,6.658998012542725,
2010-06-21,9.096063613891602,14.503162384033203,6.775082588195801,
2010-06-22,9.006340026855469,14.452048301696777,6.885890960693359,
2010-06-23,8.817612648010254,14.554265975952148,7.118059158325195,
2010-06-24,8.505126953125,14.139728546142578,6.9703145027160645,
2010-06-25,8.6350736618042,14.270331382751465,7.149717807769775,
2010-06-28,8.483469009399414,14.054548263549805,6.99669885635376,
2010-06-29,8.300932884216309,13.49804401397705,6.780361175537109,
2010-06-30,8.310214042663574,13.395828247070312,6.706489562988281,
2010-07-01,8.18336296081543,13.412860870361328,6.817296028137207,
2010-07-02,8.282368659973145,13.322005271911621,7.060015678405762,
2010-07-05,8.21120834350586,13.060791969299316,6.943933486938477,
2010-07-06,8.368996620178223,13.395828247070312,7.33439826965332,
2010-07-07,8.47728443145752,13.657039642333984,7.244694709777832,
2010-07-08,8.532974243164062,13.912582397460938,7.228864669799805,
2010-07-12,8.424687385559082,13.73086166381836,7.181377410888672,
2010-07-13,8.446344375610352,13.810371398925781,7.413546085357666,
2010-07-14,8.446344375610352,13.571868896484375,7.650989532470703,
2010-07-15,8.38755989074707,13.509400367736816,7.677372455596924,
2010-07-16,8.304022789001465,13.094861030578613,7.6826491355896,
2010-07-19,8.338059425354004,13.322005271911621,7.9728593826293945,
2010-07-20,8.554630279541016,13.844440460205078,7.6826491355896,
2010-07-21,8.508223533630371,14.043183326721191,7.703754901885986,
2010-07-22,8.656730651855469,14.457734107971191,7.951753616333008,
2010-07-23,8.597947120666504,14.758687973022461,7.9148173332214355,
2010-07-26,8.631978988647461,14.650801658630371,8.136431694030762,
2010-07-27,8.656730651855469,14.59969425201416,8.263067245483398,
2010-07-28,8.601040840148926,14.656475067138672,8.125879287719727,
2010-07-29,8.582477569580078,14.696226119995117,8.099495887756348,
2010-07-30,8.616509437561035,14.423657417297363,8.321111679077148,
2010-08-02,8.85308837890625,14.76437759399414,8.590215682983398,
2010-08-03,9.052313804626465,15.048296928405762,8.236685752868652,
2010-08-04,9.133251190185547,15.241373062133789,8.231410026550293,
2010-08-05,9.161266326904297,15.298166275024414,8.078389167785645,
2010-08-06,9.055428504943848,15.076693534851074,8.046730041503906,
2010-08-09,8.974493980407715,15.076693534851074,7.993965148925781,
2010-08-10,8.843750953674316,14.76437759399414,7.7617974281311035,
2010-08-11,8.560477256774902,14.117009162902832,7.577117443084717,
2010-08-12,8.569815635681152,14.202194213867188,7.439927101135254,
2010-08-13,8.610283851623535,14.048867225646973,7.52435302734375,
2010-08-16,8.594718933105469,14.065898895263672,7.587671756744385,
2010-08-17,8.809507369995117,14.237235069274902,7.79345703125,
2010-08-18,8.616508483886719,14.08874797821045,7.809286594390869,
2010-08-19,8.336349487304688,13.751801490783691,7.862050533294678,
2010-08-20,8.336349487304688,13.780356407165527,7.967583656311035,
2010-08-23,8.298994064331055,13.597616195678711,7.962304592132568,
2010-08-24,8.137120246887207,13.420571327209473,8.057282447814941,
2010-08-25,8.118447303771973,13.392020225524902,7.888432502746582,
2010-08-26,8.000155448913574,13.117900848388672,7.561286926269531,
2010-08-27,8.267864227294922,13.64901351928711,7.703754901885986,
2010-08-30,7.9223313331604,13.392020225524902,7.466310501098633,
2010-08-31,8.11221981048584,13.340620994567871,7.730136871337891,
2010-09-01,8.414172172546387,13.820333480834961,8.073112487792969,
2010-09-02,8.59160327911377,13.746091842651367,8.104774475097656,
2010-09-03,8.965156555175781,13.740381240844727,7.9148173332214355,
2010-09-06,9.055428504943848,13.888866424560547,7.909541130065918,
2010-09-08,8.663202285766602,14.185830116271973,7.999243259429932,
2010-09-09,8.532461166381836,14.117295265197754,8.157538414001465,
2010-09-10,8.566702842712402,14.094460487365723,8.194473266601562,
2010-09-13,8.809507369995117,14.220102310180664,8.648256301879883,
2010-09-14,8.358139991760254,13.968815803527832,8.743234634399414,
2010-09-15,8.233620643615723,14.105877876281738,8.785447120666504,
2010-09-16,8.205609321594238,14.037352561950684,8.627150535583496,
2010-09-17,8.230508804321289,13.79178524017334,8.505790710449219,
2010-09-20,8.435961723327637,13.848891258239746,8.880424499511719,
2010-09-21,8.202491760253906,13.81462287902832,8.690468788146973,
2010-09-22,8.087315559387207,13.740381240844727,8.817106246948242,
2010-09-23,8.342573165893555,13.54050064086914,9.11786937713623,
2010-09-24,8.186928749084473,12.91230583190918,8.875147819519043,
2010-09-27,8.249186515808105,13.077924728393555,8.706300735473633,
2010-09-28,8.311443328857422,13.352042198181152,8.759062767028809,
2010-09-29,8.560477256774902,13.043658256530762,8.447749137878418,
2010-09-30,8.49510669708252,12.963704109191895,8.474129676818848,
2010-10-01,8.560477256774902,13.009387969970703,8.838211059570312,
2010-10-04,8.523122787475586,12.906597137451172,8.811829566955566,
2010-10-05,8.398603439331055,12.872325897216797,9.028169631958008,
2010-10-06,8.049962043762207,12.621048927307129,8.864594459533691,
2010-10-07,7.87563943862915,12.444013595581055,8.759062767028809,
2010-10-08,8.09354305267334,12.615342140197754,8.811829566955566,
2010-10-11,8.046849250793457,12.655316352844238,8.97012710571289,
2010-10-13,8.003266334533691,12.495407104492188,9.550543785095215,
2010-10-14,8.230508804321289,12.381193161010742,9.656076431274414,
2010-10-15,8.183816909790039,12.421170234680176,9.497779846191406,
2010-10-18,8.218058586120605,12.358346939086914,9.350037574768066,
2010-10-19,7.869412899017334,11.907186508178711,8.985958099365234,
2010-10-20,7.779138088226318,11.8729248046875,8.97012710571289,
2010-10-21,7.5207672119140625,11.707307815551758,8.859318733215332,
2010-10-22,7.536331653594971,11.770125389099121,8.759062767028809,
2010-10-25,7.648398399353027,11.821526527404785,8.806551933288574,
2010-10-26,8.046849250793457,11.810105323791504,8.732681274414062,
2010-10-27,8.15268611907959,11.981429100036621,8.732681274414062,
2010-10-28,8.174474716186523,12.421170234680176,8.743234634399414,
2010-10-29,8.046849250793457,12.563941955566406,8.759062767028809,
2010-11-01,8.246072769165039,12.706711769104004,8.664087295532227,
2010-11-03,8.44948673248291,12.780957221984863,8.922636985778809,
2010-11-04,8.605958938598633,13.032236099243164,9.022891998291016,
2010-11-05,8.527724266052246,12.563941955566406,9.054550170898438,
2010-11-08,8.615348815917969,12.963704109191895,8.743234634399414,
2010-11-09,8.487042427062988,12.88375186920166,8.389704704284668,
2010-11-10,8.4901704788208,13.186427116394043,8.152260780334473,
2010-11-11,8.36186408996582,12.906597137451172,8.706300735473633,
2010-11-12,8.08960247039795,12.769538879394531,8.389704704284668,
2010-11-16,7.948775291442871,12.198445320129395,8.384429931640625,
2010-11-17,7.964425086975098,12.319048881530762,8.801276206970215,
2010-11-18,8.105249404907227,12.548770904541016,9.043996810913086,
2010-11-19,8.042659759521484,12.405200004577637,9.102039337158203,
2010-11-22,7.842375755310059,12.112298011779785,9.049276351928711,
2010-11-23,7.714069366455078,11.773451805114746,8.563830375671387,
2010-11-24,7.89870548248291,12.118035316467285,8.832935333251953,
2010-11-25,7.776658535003662,11.813654899597168,8.927910804748535,
2010-11-26,7.698421478271484,11.526498794555664,8.759062767028809,
2010-11-29,7.729715824127197,11.256573677062988,8.801276206970215,
2010-11-30,7.6952924728393555,11.199134826660156,8.943743705749512,
2010-12-01,7.904966354370117,11.773451805114746,9.260334968566895,
2010-12-02,7.948775291442871,12.198444366455078,9.022891998291016,
2010-12-03,8.042659759521484,12.112298011779785,8.933192253112793,
2010-12-06,8.092731475830078,12.244394302368164,8.97012710571289,
2010-12-07,7.933128833770752,12.497087478637695,8.864594459533691,
2010-12-08,7.823600769042969,12.301823616027832,8.57966136932373,
2010-12-09,7.948775291442871,12.571748733520508,8.284174919128418,
2010-12-10,8.042659759521484,13.100118637084961,8.363325119018555,
2010-12-13,8.108379364013672,13.496394157409668,8.785447120666504,
2010-12-14,8.083342552185059,13.180527687072754,8.63770580291748,
2010-12-15,7.939389705657959,12.996742248535156,8.083667755126953,
2010-12-16,7.933128833770752,12.738302230834961,7.4874162673950195,
2010-12-17,8.117768287658691,13.151809692382812,7.909541130065918,
2010-12-20,8.00197696685791,12.801474571228027,7.592947483062744,
2010-12-21,8.064567565917969,13.381536483764648,7.967583656311035,
2010-12-22,8.111876487731934,13.381536483764648,8.009794235229492,
2010-12-23,8.121335983276367,13.255183219909668,8.073112487792969,
2010-12-27,8.215954780578613,12.973772048950195,8.057282447814941,
2010-12-28,8.408344268798828,12.675125122070312,8.20502758026123,
2010-12-29,8.506114959716797,12.92782211303711,8.468853950500488,
2010-12-30,8.607039451599121,13.019718170166016,8.325698852539062,
2011-01-03,8.515575408935547,13.283899307250977,8.608380317687988,
2011-01-04,8.484034538269043,13.6744384765625,8.560378074645996,
2011-01-05,8.584961891174316,13.754836082458496,8.779054641723633,
2011-01-06,8.55026912689209,13.806524276733398,8.827057838439941,
2011-01-07,8.43042278289795,13.82949447631836,8.827057838439941,
2011-01-10,8.50926685333252,13.63997745513916,8.693717002868652,
2011-01-11,8.562884330749512,13.749094009399414,8.672382354736328,
2011-01-12,8.799428939819336,14.202802658081055,8.763051986694336,
2011-01-13,8.613347053527832,13.967334747314453,8.672382354736328,
2011-01-14,8.689042091369629,13.898416519165039,8.533708572387695,
2011-01-17,8.657504081726074,13.731866836547852,8.667048454284668,
2011-01-18,8.742659568786621,13.749094009399414,8.656379699707031,
2011-01-19,8.61019515991211,13.335586547851562,8.373702049255371,
2011-01-20,8.600730895996094,13.065658569335938,8.28836441040039,
2011-01-21,8.531342506408691,12.968026161193848,8.187028884887695,
2011-01-24,8.515575408935547,12.92208194732666,8.13369083404541,
2011-01-26,8.461959838867188,12.68087100982666,7.760343074798584,
2011-01-27,8.47457504272461,12.462628364562988,7.504331588745117,
2011-01-28,8.411499977111816,12.060609817504883,7.520330905914307,
2011-01-31,8.543963432312012,12.261619567871094,7.520330905914307,
2011-02-01,8.717427253723145,12.577489852905273,7.957684516906738,
2011-02-02,8.767888069152832,12.77850341796875,7.627002239227295,
2011-02-03,8.84043025970459,13.151809692382812,7.648337364196777,
2011-02-04,8.71112060546875,12.86465072631836,7.3069868087768555,
2011-02-07,8.584961891174316,12.92208194732666,7.2803215980529785,
2011-02-08,8.477728843688965,12.933564186096191,7.360323905944824,
2011-02-09,8.477728843688965,12.933564186096191,7.045642852783203,
2011-02-10,8.477728843688965,12.933564186096191,6.848300457000732,
2011-02-11,8.326339721679688,13.151809692382812,7.146981716156006,
2011-02-14,8.436729431152344,13.24944019317627,7.26431941986084,
2011-02-15,8.506114959716797,13.180527687072754,7.301654815673828,
2011-02-16,8.613347053527832,13.37579345703125,7.232319355010986,
2011-02-17,8.5944242477417,13.588289260864258,7.045642852783203,
2011-02-18,8.632271766662598,13.800786018371582,7.360323905944824,
2011-02-21,8.641733169555664,13.438965797424316,7.19498348236084,
2011-02-22,8.75842571258545,13.05417537689209,6.94430685043335,
2011-02-23,9.054898262023926,12.899112701416016,7.05097770690918,
2011-02-24,9.054898262023926,12.899112701416016,7.05097770690918,
2011-02-25,9.0202054977417,12.548770904541016,7.440328598022461,
2011-02-28,9.013893127441406,12.629182815551758,7.045642852783203,
2011-03-01,8.922432899475098,12.41668701171875,6.922973155975342,
2011-03-02,9.114822387695312,12.491347312927246,7.130980968475342,
2011-03-03,9.133745193481445,13.065658569335938,7.120314121246338,
2011-03-04,9.171591758728027,12.77850341796875,7.146981716156006,
2011-03-09,9.171591758728027,12.77850341796875,7.146981716156006,
2011-03-10,8.868816375732422,12.347765922546387,7.040310859680176,
2011-03-11,8.884583473205566,12.08358097076416,7.184315204620361,
2011-03-14,8.919275283813477,12.531547546386719,7.184315204620361,
2011-03-15,8.843582153320312,12.74463176727295,7.216316223144531,
2011-03-16,8.761584281921387,12.33574104309082,7.386991024017334,
2011-03-17,8.856200218200684,12.283916473388672,7.333656311035156,
